"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Active Learning to Develop Key Research Skills in Master's Level Computer Science Coursework","S. L. Hepner; T. E. Carlson","United World College of South East Asia, Singapore, SG; National University of Singapore, Singapore, SG","2018 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","17 Jan 2019","2018","","","840","845","This paper provides insights from a preliminary study on how embedding critical academic literacy skills using active learning strategies in a small Master's level computer science course might impact student performance, skills development, and engagement. One goal of higher education is to develop students' critical thinking and research skills. Prior work suggests these skills are best taught explicitly, when they are embedded in the curriculum, using active learning strategies, and using recent high-quality research as a basis for inquiry. Using multiple methods, this paper examines how teaching critical academic literacy skills through active learning strategies impacts student critical thinking ability and engagement. Results suggest substantial student engagement and improvements in critical literacy skills.","2470-6698","978-1-5386-6522-0","10.1109/TALE.2018.8615196","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8615196","active learning;blended classroom;critical thinking;critical academic literacy;master's level;computer architecture;computer science education;student engagement","Education;Computer architecture;Computer science;Computational modeling;Australia;Conferences;Prefetching","","4","","14","IEEE","17 Jan 2019","","","IEEE","IEEE Conferences"
"An ISMP Approach for Promoting Design Innovation Capability and Its Interaction With Personal Characters","G. Chen; Y. He; T. Yang","School of Mechanical and Electrical Engineering, Hunan City University, Yiyang, China; School of Mechanical and Electrical Engineering, Hunan City University, Yiyang, China; School of Mechanical and Electrical Engineering, Hunan City University, Yiyang, China",IEEE Access,"10 Sep 2020","2020","8","","161304","161316","This article develops an instruction method for promoting design innovation capability through a design-based program with identification, modeling, simulation, and prototyping (IMSP). The computational thinking and conceptualization of sustainability were incorporated. The interaction between instruction treatment and participants' personality was investigated. Eighty-six engineering undergraduates participated in this experimental study for exploring the effectiveness of the IMSP program. The findings indicate that 1) the IMSP program promoted undergraduates' computational thinking, and further enhanced their design innovation ability; 2) the program that integrated the conceptualization of sustainability has better teaching effects than that without the conceptual integration; 3) the personal characters of innovation proaction and emotional intelligence acted as moderators in the ISMP program. This study presents a practical method for improving design innovation capability, and supports the feasibility and necessity of emphasizing computational thinking and sustainability in the innovation training program for engineering education.","2169-3536","","10.1109/ACCESS.2020.3019290","Opening Foundation of Key Laboratory Energy Monitoring and Edge Computing of for Smart City of Hunan Province(grant numbers:2019TP1017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9177007","Design innovation;computational thinking;conceptualization of sustainability;engineering education","Technological innovation;Computational modeling;Sustainable development;Creativity;Training;Task analysis","","7","","50","CCBY","25 Aug 2020","","","IEEE","IEEE Journals"
"Qualification and quantification of fuzzy linguistic variables and fuzzy expressions","Y. Wang","International Center of Cognitive Informatics (ICfCI), Theoretical and Empirical Software Engineering Research Center, Department of Electrical and Computer Engineering, Schulich School of Engineering, University of Calgary, Calgary, AB, Canada",2009 8th IEEE International Conference on Cognitive Informatics,"18 Sep 2009","2009","","","256","263","One of the essences of fuzzy logic is how fuzzy variables and fuzzy expressions may be transformed into precise quantities and rigorous models in fuzzy inferences. This paper presents a denotational mathematical structure and methodology for modeling fuzzy qualifications and quantifications in cognitive informatics, soft computing, and computational intelligence. Fuzzy qualifications and quantifications for both absolute and relative measures are formally elaborated on discrete and continuous fuzzy object and expressions. In addition, the qualification for characteristic attributes of fuzzy objects is modeled. Applications of fuzzy qualifications and quantifications are illustrated using a rich set of examples and real-world cases, which enable machines to mimic complex human reasoning mechanisms in cognitive informatics, soft computing, and computational intelligence.","","978-1-4244-4642-1","10.1109/COGINF.2009.5250732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5250732","Cognitive informatics;formal inference;fuzzy inference;fuzzy set;fuzzy logic;fuzzy variables;fuzzy expressions;fuzzy qualification;fuzzy quantification;mathematical models;denotational mathematics;case studies;soft computing;computational intelligence","Qualifications;Fuzzy logic;Fuzzy sets;Cognitive informatics;Fuzzy reasoning;Computational intelligence;Mathematical model;Software engineering;Drives;Tin","","1","","17","IEEE","18 Sep 2009","","","IEEE","IEEE Conferences"
"Assessment Methods and Interventions to Develop Computational Thinking — A Literature Review","V. V. Vinu Varghese; V. G. Renumol","DDU Kaushal Kendra, Cochin University of Science and Technology, Cochin, Kerala, INDIA; School of Engineering, Cochin University of Science and Technology, Cochin, Kerala, INDIA",2021 International Conference on Innovative Trends in Information Technology (ICITIIT),"14 Apr 2021","2021","","","1","7","Computational Thinking (CT) allows us to solve complex problems by expressing it in a way that computers, humans, or both, can understand. CT is closely related to problem solving and critical thinking, which are actively used in STEM education. Research on CT has gained steady momentum recently, and many of the institutions around the world have adopted CT into their curriculum. This paper presents a literature review conducted to identify the interventions used to develop CT skills and the methods used to assess CT skills. The review explored various publications on CT and identified that curriculum-based interventions and workshops are the primary interventions used for introducing CT in the educational sector. During the analysis, we have also identified a handful of assessment tools used for measuring CT skills, but they are not standardized assessment tools. Hence, we plan to analyze the existing assessment methods and propose a new sophisticated tool for evaluating CT skills as our future work.","","978-1-6654-0467-9","10.1109/ICITIIT51526.2021.9399606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9399606","computational thinking;problem solving;intervention;assessment;programming","Visualization;Bibliographies;Conferences;Virtual reality;Tools;Problem-solving;Programming profession","","5","","96","IEEE","14 Apr 2021","","","IEEE","IEEE Conferences"
"Simulation education is no substitute for intelligent thinking","Paul; Eldabi; Kuljis","Centre for Applied Simulation Modelling (CASM) Department of Information Systems and Computing, Brunei University, Uxbridge, Middlesex, UK; Centre for Applied Simulation Modelling (CASM) Department of Information Systems and Computing, Brunei University, Uxbridge, Middlesex, UK; Centre for Applied Simulation Modelling (CASM) Department of Information Systems and Computing, Brunei University, Uxbridge, Middlesex, UK","Proceedings of the 2003 Winter Simulation Conference, 2003.","30 Jan 2004","2003","2","","1989","1993 vol.2","We present a critique of the current teaching practices of simulation. We challenge the current view of simulation, to the extent that most textbooks' contents will be found to be secondary to the missing necessary primary material. We advocate that (simulation) education has four general objectives, which are to teach students how to learn, how to think creatively, how to problem solve, and how to be professionals. These four objectives of education may not be possible to teach. In the words of Oscar Wilde, ""Education is an admirable thing, but it is well to remember from time to time that nothing that is worth knowing can be taught"". So an education in simulation requires that students be put into learning situations that enable them to learn the requisite knowledge concerning the four objectives.","","0-7803-8131-9","10.1109/WSC.2003.1261662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261662","","Books;Computational modeling;Solid modeling;Art;Sections;Information systems;Education;Contracts;Ethics","","3","","3","IEEE","30 Jan 2004","","","IEEE","IEEE Conferences"
"Digital Storybook of Young Product Innovators: An E-Learning Approach to Support Creative Thinking for Elementary Science","H. J. Jih; T. -Y. Huang; C. -C. Lin","Graduate Institute of eLearning Technology, National Hsinchu University of Education, Hsinchu, Taiwan; ELearning Division, Gjun Information Company Limited, Taipei, Taiwan; Graduate Institute of Management, National Taiwan University of Science and Technology, Taipei, Taiwan",2011 International Conference on Internet Technology and Applications,"29 Aug 2011","2011","","","1","4","No design, no business. Higher test score doesn't represent better global competitiveness. Creativity is central to the competitive capabilities of 21st century citizens and thus creativity education should play crucial role for every grade curricular. However, the development of creative potential requires work and incubation over time. It takes more efforts than standard curricula can afford. What role can e-learning strategy with focus on science and technology have in sparking innovation? Such e-learning strategy can be the digital storybooks which convey science histories or technology innovation stories with domain knowledge, creative and critical thinking, and problem solving--the basic ingredients of creativity and innovation. Learning occurs within a real world of our daily life. The connections between learners' script memory and contextual learning materials have a positive impact on meaningful learning. Therefore, histories of scientific findings as well as technology innovations would benefit science education especially for elementary pupils. However, there are a few story-based learning materials for primary science curricula. This study design and develop a digital storybook based upon true story of Taiwan young inventors. The process of problem awareness, situation perception, idea generation, solution emergence and selection as well as action preparations are elaborated in the story. Pilot testing of target users show a strong positive attitude toward this digital storybook.","","978-1-4244-7255-0","10.1109/ITAP.2011.6006334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6006334","","Technological innovation;History;Electronic learning;Presses;Computational modeling;Materials","","","","18","IEEE","29 Aug 2011","","","IEEE","IEEE Conferences"
"Nature Management Models as a Tool for Forming Optimisation Thinking of Students","S. Chernyshenko","Department of Economics and Management in the Fuel and Energy Complex, The State University of Management, Moscow, Russia",2021 1st International Conference on Technology Enhanced Learning in Higher Education (TELE),"26 Jul 2021","2021","","","303","307","In the frames of the process of informatisation of education, the issue of the formation of optimization thinking among high school students has been considered. The formation of this kind of competences cannot be ensured by purely theoretical training; therefore, it is proposed to use models of optimal environmental management as vivid examples of solving optimization problems. The models illustrate such basic optimization concepts as the objective functional, different kinds of constraints, and the formulation of nonlinear and dynamic programming problems. Using the examples of managing the process of forest restoration, the importance of the correct selection of parameters of the model and methods for solving the optimization problem is shown. Concrete examples of using the proposed technique are given.","","978-1-6654-4396-8","10.1109/TELE52840.2021.9482561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9482561","optimisation problems;didactics of higher education;optimal control;nature management;forest restoration;mathematical modelling","Training;Computational modeling;Avatars;Decision making;Optimal control;Tools;Task analysis","","","","36","IEEE","26 Jul 2021","","","IEEE","IEEE Conferences"
"Research on Computational Art Design Visual System Based on Weak Artificial Intelligence Technology","Y. Hu","School of Media and Art Design, Wuhan Donghu University, Wuhan, China",2025 IEEE 14th International Conference on Communication Systems and Network Technologies (CSNT),"23 Apr 2025","2025","","","873","879","The increasing development of weak artificial intelligence technology has had a profound impact on the field of design. It not only provides new sources of inspiration for artistic creation, but also makes the constraints of visual communication design more complex. At the same time, media convergence has promoted a strong demand for cross media conversion and diversified output, especially in the process of brand visual innovation, where more and more multimedia elements, dynamic effects, and interactive needs are emerging. Traditional visual design methods are insufficient in this complex design environment, and there is an urgent need to innovate design patterns through new technologies and strategies. Since the concept of ""computational design"" was proposed, algorithms and programming techniques have gradually become the core tools of modern visual design. Through extensive practice, computational design has not only brought rich changes to brand visual forms, but also developed into a systematic design pattern that can respond to the diversity and dynamism of today's design needs. This study explores the structure and development of computational visual design systems, with a focus on analyzing their potential applications and practical strategies in new retail pet brands. Through in-depth market research, the application opportunities of computational design in brand vision have been revealed, and algorithm based brand vision construction strategies, brand image communication strategies, and community driven visual communication strategies have been proposed. Finally, by combining the actual design case of the ""Xiaopei Pet"" brand, the effectiveness of these strategies was verified, providing new ideas for innovation in the field of brand visual design and valuable experience for the future development of computational visual design.","2473-5655","979-8-3315-3193-5","10.1109/CSNT64827.2025.10968145","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968145","Computational design;Brand Vision;Pet brand;New Retail","Visualization;Technological innovation;Visual communication;Diversity reception;Collaboration;Media;Market research;Mathematical models;Artificial intelligence;Visual perception","","","","10","IEEE","23 Apr 2025","","","IEEE","IEEE Conferences"
"CT-Blocks Analyser: Analysing CT-Blocks Projects","R. Vinayakumar; K. Soman; P. Menon","Center for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India; Center for Computational Engineering and Networking (CEN), Amrita Vishwa Vidyapeetham, Coimbatore, India; Lakhshya Cyber Security Labs Pvt Ltd, Coimbatore","2018 9th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","18 Oct 2018","2018","","","1","5","This paper introduces CT-Blocks Analyser which is used for analysing computational thinking concepts of CT-Blocks project activities. This uses the emerging techniques of educational data mining and learning analytics to automate the instructional approach for CT-Blocks projects. CT-Blocks aims to infuse computational thinking within K-12 curriculum. The big data toolkit called, CT-Blocks Analyser which is specifically developed for CT-Blocks, a visually appealing programming environment for beginners; a block based programmable platform interconnected with more features in which students enjoy the learning process and it tries to make the users master in computational thinking.","","978-1-5386-4430-0","10.1109/ICCCNT.2018.8493970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8493970","Computational thinking;educational data mining (EDM);learning analytics (LA);CT-Blocks;K-12 education;block based programming;21st century learning skills","Tools;Big Data;Programming profession;Sprites (computer);Data mining","","","","18","IEEE","18 Oct 2018","","","IEEE","IEEE Conferences"
"Assessing the Impact of Large Language Models on Problem-Solving Skills of Undergraduates - A Systematic Literature Review","F. Riztha; R. Wickramarachchi; D. Asanka; M. Disssanayke","Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka",2024 6th International Conference on Advancements in Computing (ICAC),"27 Jan 2025","2024","","","408","413","The integration of Large Language Models (LLMs) such as GPT-3 and GPT-4 in educational environments is rapidly transforming how undergraduate students approach problem solving tasks. This systematic literature review (SLR) aims to investigate the 32 studies that were published between 2021 and 2024 in order to assess the impact of LLMs on problem solving skills. The review identifies the significant improvements in undergraduates' problem-solving effectiveness, creativity, and computational thinking. It also emphasizes the need for careful implementation of these tools to avoid potential overreliance, which may impact the student's ability to develop independent problem-solving skills. The review identifies the importance of a well-balanced integration of LLMs in education to maximize their benefits while addressing the challenges they present. Recommendations for future research directions are suggested to further explore the long-term impacts of LLMs on the development of problem-solving skills and their applicability across diverse academic environments.","2837-5424","979-8-3315-1787-8","10.1109/ICAC64487.2024.10850942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10850942","Large Language Models;Problem-solving skills;Undergraduate education","Adaptation models;Large language models;Computational modeling;Education;Chatbots;Problem-solving;Creativity;Systematic literature review","","","","32","IEEE","27 Jan 2025","","","IEEE","IEEE Conferences"
